frame1 #-0,08729951#1,093939#3,552938#-0,06754941#0,9010915#3,556866# 0,1379117#0,2433518#3,254435#-0,2455988#0,2445644#3,280856#0,1430215#0,3176678#3,323363#-0,2693257#0,321952#3,370727#0,1548095#0,4998142#3,467083#-0,2689521#0,5118486#3,503349#0,09822652#0,7644743#3,493724#-0,2418133#0,7645206#3,505061#-0,06461144#0,5132809#3,551035#-0,06613892#0,4471024#3,489933#0,01060408#0,3717656#3,474647#-0,1424139#0,3717864#3,478189#0,04776162#-0,172601#3,560989#-0,1315695#-0,1647361#3,541538#0,03600453#-0,5114597#3,567841#-0,09758706#-0,5134261#3,570682#0,02793853#-0,5921271#3,510415#-0,1125692#-0,5855327#3,513849#0  
frame12 #-0,07054602#1,104508#3,495557#-0,06387491#0,9039786#3,502469# 0,08761352#0,4536432#3,172525#-0,2456071#0,5650858#3,337723#0,05541395#0,4901556#3,226085#-0,2378409#0,6037091#3,39844#0,09431615#0,5664262#3,401471#-0,3231479#0,6638494#3,566792#0,1088274#0,7952868#3,508216#-0,2261627#0,7853675#3,488667#-0,06400588#0,5288377#3,528956#-0,06085665#0,4581763#3,480764#0,01472277#0,3844807#3,474968#-0,1352583#0,3819573#3,471069#0,04721203#-0,1602035#3,547043#-0,1269325#-0,1599398#3,53787#0,0326507#-0,5055745#3,564305#-0,09218203#-0,5227293#3,576143#0,02708715#-0,5900233#3,507252#-0,1175021#-0,5891033#3,526586#0  
frame13 #-0,07008546#1,101712#3,493956#-0,06572609#0,9031227#3,501846# 0,08873005#0,4495233#3,173913#-0,2471684#0,5565488#3,318552#0,05667947#0,4858668#3,227225#-0,2394382#0,5949934#3,378989#0,09560475#0,5621825#3,402702#-0,3240243#0,6638212#3,569268#0,1077848#0,7943076#3,505235#-0,2263288#0,7848731#3,489348#-0,06366017#0,5286506#3,527288#-0,06088451#0,4579967#3,480361#0,01476471#0,3844114#3,474819#-0,1351556#0,3818244#3,470823#0,0468313#-0,1597831#3,546215#-0,1269678#-0,1597742#3,537866#0,03314807#-0,5055554#3,564265#-0,09558326#-0,5215315#3,576927#0,03163575#-0,5904382#3,511998#-0,1175301#-0,5883605#3,525073#0  
frame14 #-0,07226329#1,103903#3,490857#-0,06440945#0,9021987#3,497851# 0,147035#0,4945682#3,213713#-0,246656#0,5551312#3,311071#0,1151155#0,5307631#3,266808#-0,2389573#0,5934187#3,371261#0,1539155#0,6068332#3,441753#-0,3240471#0,6638356#3,569211#0,1078888#0,7930338#3,501958#-0,2263956#0,7842562#3,488967#-0,06327246#0,5290341#3,52539#-0,0609483#0,4579752#3,480171#0,01471224#0,3844539#3,474684#-0,1354749#0,3815309#3,471155#0,04631247#-0,155831#3,545793#-0,1269087#-0,159833#3,537903#0,03306698#-0,5035126#3,562393#-0,09566433#-0,5215952#3,576953#0,03792798#-0,5483085#3,48027#-0,1181402#-0,5887286#3,52535#0  
frame15 #-0,07226013#1,101902#3,490541#-0,06520274#0,9010918#3,496404# 0,1375738#0,4940744#3,215741#-0,2460579#0,5551674#3,309353#0,1057768#0,5301305#3,268632#-0,2383888#0,5933079#3,369312#0,1445768#0,6062006#3,443574#-0,3239733#0,663978#3,569278#0,1072179#0,7927272#3,499685#-0,2265554#0,7842143#3,490101#-0,06277612#0,5289145#3,523795#-0,06088779#0,4577614#3,480133#0,01486171#0,3840005#3,474969#-0,1353175#0,3814173#3,471335#0,04495768#-0,1604771#3,547538#-0,1270704#-0,1602458#3,537877#0,02545232#-0,5084475#3,559899#-0,09463671#-0,5237341#3,574671#0,02834671#-0,5949538#3,506269#-0,1178732#-0,5905166#3,527483#0  
frame16 #-0,07215737#1,104937#3,48842#-0,06487422#0,9009812#3,496294# 0,09668154#0,4465425#3,174071#-0,2450842#0,5538527#3,310334#0,06499383#0,4824747#3,22678#-0,2374415#0,5918621#3,370087#0,1037938#0,5585448#3,401721#-0,3241047#0,6635686#3,571507#0,1069489#0,792294#3,499109#-0,2265179#0,783974#3,488728#-0,06285992#0,528847#3,522115#-0,06097187#0,4576713#3,47978#0,01459744#0,3839922#3,47469#-0,1353371#0,3813871#3,47123#0,04490039#-0,1605923#3,547662#-0,1271477#-0,1602494#3,537839#0,02927117#-0,5074837#3,561694#-0,09436671#-0,5233698#3,574878#0,0311012#-0,5928147#3,507385#-0,1185626#-0,5907905#3,530131#0 
frame17 #-0,07145839#1,103725#3,48784#-0,06506267#0,900703#3,495035# 0,09610109#0,4468431#3,174562#-0,2418029#0,5467068#3,312521#0,06450729#0,4826688#3,227115#-0,2341828#0,5846034#3,372097#0,1033073#0,5587389#3,402059#-0,3228573#0,6589606#3,574932#0,107582#0,7912455#3,50004#-0,2265556#0,7836508#3,48844#-0,06309161#0,5287073#3,520438#-0,0610562#0,4574347#3,479573#0,01449444#0,3834448#3,474922#-0,1354082#0,3811869#3,471053#0,04504208#-0,1608728#3,54771#-0,127133#-0,1602589#3,537856#0,02979668#-0,5073927#3,560409#-0,09369654#-0,524004#3,57284#0,03057068#-0,5922539#3,504851#-0,1176215#-0,5907213#3,52815#0  
frame18 #-0,07532794#1,104159#3,487416#-0,06516247#0,9003424#3,495159# 0,0952193#0,4483905#3,174894#-0,239072#0,5434847#3,313618#0,06370518#0,4841259#3,227315#-0,2314711#0,5812861#3,373044#0,1025052#0,560196#3,402262#-0,3210438#0,6564451#3,576762#0,1081225#0,7909337#3,500879#-0,2272844#0,7826942#3,487833#-0,06325056#0,5286158#3,519179#-0,0610813#0,4573562#3,479402#0,01455407#0,3831055#3,47473#-0,1354717#0,3810489#3,470932#0,04537974#-0,1633689#3,548054#-0,1275074#-0,1595638#3,538131#0,03298688#-0,5073906#3,562584#-0,09382983#-0,5223983#3,570789#0,02693098#-0,5931206#3,504494#-0,1172394#-0,5902246#3,526078#0  
frame19 #-0,07837145#1,098282#3,483359#-0,06582204#0,8986889#3,494076# 0,1281302#0,4886965#3,203014#-0,2486938#0,5505602#3,307944#0,09669146#0,5243464#3,25531#-0,2411112#0,5882709#3,367227#0,1354915#0,6004164#3,430248#-0,321628#0,6548668#3,583677#0,1081574#0,7909904#3,501045#-0,2280723#0,7824139#3,488202#-0,06339332#0,5287113#3,517465#-0,06123887#0,4575384#3,478831#0,01459112#0,3832042#3,474461#-0,1357302#0,3809499#3,470491#0,04533997#-0,1632829#3,548041#-0,1276338#-0,159678#3,538068#0,0348182#-0,5062374#3,562038#-0,09404408#-0,5207328#3,571328#0,02776327#-0,5919034#3,503273#-0,1167714#-0,5897515#3,526548#0  
frame20 #-0,07822433#1,094646#3,481865#-0,06678659#0,8974144#3,492259# 0,09602632#0,4563812#3,170887#-0,2496975#0,5528262#3,302539#0,06466062#0,4919482#3,223061#-0,2421324#0,5904494#3,361685#0,1034606#0,5680183#3,397995#-0,3210019#0,6545152#3,583781#0,1076757#0,7901709#3,500537#-0,2282809#0,7826083#3,488419#-0,06382135#0,5283067#3,515472#-0,06165092#0,4571664#3,478172#0,01423927#0,3827834#3,474047#-0,1359537#0,3807946#3,47024#0,04447755#-0,1618653#3,547784#-0,1274228#-0,1589321#3,537615#0,03377786#-0,5058261#3,560106#-0,09450503#-0,5159205#3,570659#0,02672721#-0,5908891#3,502023#-0,1162503#-0,5878971#3,523158#0  
frame21 #-0,07813197#1,092727#3,481496#-0,06548109#0,895448#3,494121# 0,09617348#0,4573085#3,171417#-0,2506142#0,5531193#3,301493#0,06487511#0,4927992#3,223479#-0,2430654#0,5906613#3,360512#0,1036751#0,5688692#3,398408#-0,3208432#0,6537361#3,584416#0,1065892#0,7886385#3,498544#-0,2285374#0,7792323#3,487423#-0,06357411#0,5266044#3,514812#-0,06172637#0,4555885#3,478097#0,01400675#0,381003#3,473356#-0,1361768#0,3797085#3,470623#0,0437258#-0,1651227#3,548556#-0,1280207#-0,1583011#3,537172#0,03252906#-0,5067362#3,562138#-0,09463091#-0,5159976#3,570379#0,02425594#-0,591194#3,50904#-0,1154123#-0,5884938#3,521535#0  
frame22 #-0,07931071#1,092263#3,48006#-0,06569673#0,895547#3,494244# 0,0961058#0,4574648#3,171623#-0,2513014#0,556025#3,299373#0,06486871#0,492886#3,223583#-0,2437675#0,5934933#3,358276#0,1036687#0,568956#3,398504#-0,320525#0,6542809#3,584534#0,106229#0,7889871#3,498838#-0,2298709#0,7800459#3,48889#-0,06354367#0,5266899#3,514127#-0,06184384#0,4556604#3,478024#0,01394677#0,3810178#3,473316#-0,1363096#0,3797563#3,47056#0,04383069#-0,1645586#3,548601#-0,127995#-0,158324#3,537124#0,03038757#-0,5080691#3,559666#-0,09471942#-0,5157115#3,57024#0,0263126#-0,5910988#3,510173#-0,1152854#-0,5883158#3,521178#0  
frame23 #-0,07853793#1,092973#3,479036#-0,06598143#0,8960152#3,49422# 0,09897317#0,4637349#3,178029#-0,2535901#0,5550799#3,300095#0,06779036#0,4990947#3,229898#-0,2460692#0,5924835#3,358896#0,1065904#0,5751647#3,404809#-0,3221122#0,6521188#3,587238#0,1074776#0,7905694#3,501909#-0,2299304#0,7801846#3,488877#-0,06424311#0,5274604#3,513276#-0,06229827#0,4565459#3,477695#0,01378468#0,3813079#3,473302#-0,1370357#0,3806846#3,469924#0,0418327#-0,1629#3,547503#-0,1284337#-0,1584107#3,536934#0,03128973#-0,5073447#3,560585#-0,09319574#-0,5158648#3,570268#0,03124652#-0,5889308#3,508308#-0,115792#-0,5881608#3,521032#0  
frame24 #-0,07793994#1,092106#3,479233#-0,06751008#0,8957145#3,493834# 0,09908546#0,4648981#3,177955#-0,2540695#0,5535088#3,285766#0,06795441#0,500199#3,229739#-0,246561#0,5908504#3,344469#0,1067544#0,5762691#3,404642#-0,3208737#0,6497461#3,577385#0,1072898#0,7903938#3,501859#-0,2298404#0,7806214#3,48903#-0,06457396#0,5272287#3,512309#-0,06252396#0,4563213#3,477238#0,01369637#0,3812385#3,473106#-0,1371297#0,3804709#3,469401#0,04162865#-0,1626226#3,54753#-0,1290116#-0,1581913#3,537225#0,03124087#-0,5066237#3,562253#-0,09348948#-0,5155055#3,570259#0,03188542#-0,5885358#3,507634#-0,1159148#-0,5876548#3,521041#0  
frame25 #-0,0782478#1,090672#3,47982#-0,06837678#0,8966689#3,497961# 0,06378122#0,4369662#3,17022#-0,2554299#0,5536617#3,286771#0,0326816#0,4722315#3,221951#-0,247929#0,5909656#3,345414#0,07311843#0,5592049#3,400372#-0,3217556#0,6496106#3,578266#0,1078325#0,7904431#3,502852#-0,2299119#0,7807792#3,489892#-0,06481843#0,5269258#3,512415#-0,06273133#0,4563095#3,477221#0,01354746#0,3811902#3,473027#-0,137507#0,3803222#3,469144#0,04072494#-0,1625227#3,546478#-0,1297267#-0,1582747#3,5372#0,02842359#-0,5091219#3,563208#-0,0935543#-0,5152591#3,570054#0,03187151#-0,5885406#3,507637#-0,1155916#-0,587541#3,522085#0  
frame26 #-0,08052523#1,097133#3,477977#-0,06750534#0,8976511#3,495226# 0,07531425#0,4487677#3,164694#-0,2557329#0,554083#3,285288#0,04425427#0,483988#3,21636#-0,2482416#0,5913392#3,343857#0,08387045#0,5675167#3,394089#-0,3218035#0,6497476#3,576924#0,1089016#0,796251#3,508675#-0,2303332#0,7814752#3,491164#-0,06544871#0,5274261#3,511467#-0,06303535#0,4565587#3,47665#0,01332848#0,3812222#3,472772#-0,1380101#0,3804047#3,468618#0,04015493#-0,1656847#3,54728#-0,1302185#-0,1584097#3,537339#0,0285429#-0,5100949#3,565463#-0,09360042#-0,5176117#3,572622#0,03083896#-0,5889761#3,507816#-0,1156146#-0,5875332#3,522073#0  
frame27 #-0,08052219#1,097231#3,477672#-0,06854829#0,8985698#3,495549# 0,09633033#0,4790863#3,197977#-0,2572022#0,5526554#3,278768#0,06531167#0,5142599#3,249574#-0,2497209#0,5898624#3,337259#0,1041117#0,5903299#3,424468#-0,3228344#0,6479197#3,570479#0,1077926#0,7960371#3,508636#-0,2301311#0,7819828#3,489269#-0,06599753#0,5275258#3,51114#-0,06333389#0,4566078#3,476425#0,01286813#0,3815062#3,47252#-0,1381475#0,3805179#3,468365#0,03988794#-0,1652558#3,546668#-0,1306059#-0,1584828#3,53814#0,03739672#-0,498052#3,568075#-0,09355403#-0,5168306#3,572956#0,02931998#-0,5879493#3,508642#-0,1161961#-0,587712#3,522529#0  
frame28 #-0,0840929#1,090347#3,476384#-0,06951004#0,8977118#3,496943# 0,08592563#0,4615116#3,171796#-0,2563481#0,5477206#3,255548#0,0550197#0,4965571#3,223204#-0,248894#0,584792#3,313827#0,09381974#0,5726272#3,398091#-0,3213797#0,6422784#3,54706#0,1074469#0,7949278#3,508275#-0,2313717#0,782931#3,49021#-0,06631173#0,5273338#3,510752#-0,0637341#0,4565822#3,476156#0,01253778#0,3814416#3,472078#-0,1386184#0,3803867#3,468076#0,03909332#-0,1638731#3,545576#-0,1314004#-0,1582915#3,537579#0,03300148#-0,5021165#3,565701#-0,0959865#-0,5134668#3,567693#0,02396434#-0,5878774#3,512242#-0,1164158#-0,5873466#3,522644#0  
