frame1 #-0,008969838#1,039164#3,682205#-0,02447264#0,7994286#3,704908# 0,005963184#0,7299975#3,362485#-0,05672753#0,7115603#3,372253#0,09518106#0,7536984#3,344934#-0,1448361#0,7338376#3,348373#0,2462654#0,6257256#3,436052#-0,2852444#0,6414251#3,491768#0,1291944#0,6481015#3,628782#-0,180989#0,6572734#3,64248#-0,01572474#0,469014#3,68248#-0,01599149#0,4156789#3,626863#0,0553024#0,3456264#3,608132#-0,08428016#0,3497537#3,613497#0,09896642#-0,2004484#3,638674#-0,1162005#-0,2107768#3,640935#0,0994017#-0,5385285#3,663636#-0,08849464#-0,5485583#3,692468#0,08488009#-0,6098535#3,616002#-0,08997974#-0,6101323#3,667784#0  
frame30 #-0,0352922#1,031432#3,644445#-0,01743706#0,8304981#3,645277# 0,2056744#0,202745#3,634181#-0,2262606#0,1806105#3,637168#0,1911284#0,2608359#3,673338#-0,2294483#0,2449389#3,66833#0,2031982#0,4965529#3,670042#-0,2197949#0,4450945#3,684632#0,140191#0,6998755#3,628502#-0,1863936#0,7019755#3,65007#-0,01351502#0,4751234#3,672538#-0,01604825#0,4078026#3,627799#0,05472622#0,3355903#3,61459#-0,08742965#0,3330686#3,625593#0,0875856#-0,214534#3,647786#-0,110551#-0,211505#3,652117#0,08036716#-0,5542616#3,67771#-0,0903945#-0,5571072#3,694412#0,08732507#-0,6151203#3,630003#-0,09211388#-0,6157831#3,665208#0  
frame31 #-0,03120583#1,031976#3,644165#-0,01699881#0,8308394#3,645506# 0,2067851#0,2009995#3,635777#-0,2251232#0,1970001#3,634661#0,1922612#0,2589389#3,674788#-0,2283016#0,2611428#3,665733#0,2017536#0,4708961#3,675747#-0,2207749#0,4836543#3,680732#0,1407941#0,7013249#3,628687#-0,1858689#0,702563#3,649177#-0,01372144#0,4752238#3,67127#-0,01607516#0,4078188#3,627739#0,0547011#0,3355997#3,614576#-0,08747721#0,3330945#3,625589#0,08618209#-0,2145049#3,647172#-0,1100889#-0,2117468#3,650992#0,07994686#-0,5547378#3,677718#-0,08852208#-0,5575357#3,694043#0,08747771#-0,6153547#3,630205#-0,09075715#-0,6156262#3,664229#0  
frame32 #-0,03110673#1,031659#3,64458#-0,01669213#0,8305932#3,646065# 0,2124743#0,1920429#3,630841#-0,2262162#0,1891154#3,639902#0,1979841#0,2497592#3,669683#-0,2293821#0,2530057#3,670851#0,2022866#0,4730069#3,673506#-0,2193559#0,4734803#3,682067#0,1409718#0,7017325#3,629392#-0,1851549#0,7032198#3,647756#-0,01396846#0,4752013#3,670258#-0,01602894#0,4078032#3,627714#0,05476826#0,33563#3,614679#-0,08737505#0,3330842#3,62557#0,0839441#-0,2155258#3,645975#-0,1099598#-0,2116668#3,651067#0,08520807#-0,5551296#3,675653#-0,08847816#-0,5569293#3,693753#0,08722471#-0,6155005#3,630368#-0,09916281#-0,609633#3,657106#0  
frame33 #-0,02806155#1,02881#3,644549#-0,01715076#0,830692#3,647824# 0,2122858#0,1554821#3,630166#-0,2258617#0,1806406#3,628426#0,1978446#0,212992#3,668854#-0,229016#0,2442959#3,659261#0,2026558#0,4718976#3,67347#-0,2208962#0,4659967#3,682643#0,140541#0,7023084#3,630227#-0,1846656#0,7031447#3,646729#-0,01443519#0,4748809#3,669504#-0,01628894#0,4075222#3,627622#0,05448965#0,3355416#3,614606#-0,08746541#0,3329725#3,625549#0,08378918#-0,2154525#3,645722#-0,11#-0,2115303#3,651076#0,08684029#-0,5553113#3,676486#-0,08863089#-0,5564393#3,693202#0,08688677#-0,6159669#3,63112#-0,09955223#-0,6094161#3,65741#0  
frame34 #-0,0281012#1,027693#3,642672#-0,01608707#0,8310638#3,651977# 0,2067766#0,1785637#3,629196#-0,225067#0,1836717#3,620408#0,1923765#0,2359056#3,667773#-0,2282121#0,247142#3,651153#0,204224#0,4546391#3,683945#-0,2211913#0,4669681#3,681167#0,141241#0,7026716#3,630264#-0,1850899#0,703932#3,648297#-0,01417044#0,4746973#3,669459#-0,01623338#0,4076961#3,627747#0,05474643#0,3356507#3,614955#-0,08751506#0,3330183#3,625493#0,08373807#-0,2152297#3,645442#-0,1099702#-0,211492#3,651096#0,08701687#-0,5550239#3,676661#-0,08918339#-0,5555739#3,691943#0,08695678#-0,6165485#3,632116#-0,09979293#-0,6091848#3,657405#0  
frame35 #-0,02386058#1,031541#3,646521#-0,01596901#0,8312398#3,651811# 0,2149676#0,1884438#3,628088#-0,224984#0,1838544#3,620885#0,2006107#0,2456132#3,666549#-0,2281196#0,2471335#3,651538#0,2038937#0,4599941#3,681904#-0,2211401#0,4681457#3,678985#0,1428841#0,7030153#3,631944#-0,1837901#0,7048548#3,647858#-0,01437167#0,4747466#3,669163#-0,01618912#0,4076973#3,627697#0,05487582#0,3354781#3,61519#-0,08742207#0,3332019#3,625255#0,08318603#-0,2154545#3,64447#-0,1104867#-0,2113535#3,650761#0,08613601#-0,5537621#3,672982#-0,08927641#-0,5560481#3,691914#0,08754354#-0,6162997#3,631744#-0,1009896#-0,6118373#3,660617#0  
frame36 #-0,02376763#1,029397#3,645873#-0,01567274#0,8314648#3,651863# 0,2162473#0,1908518#3,627819#-0,2249729#0,1841671#3,620999#0,2019307#0,2478605#3,666172#-0,2280998#0,2472685#3,651566#0,208067#0,4677585#3,675444#-0,2213295#0,4692745#3,677986#0,1417857#0,7050911#3,631485#-0,1830863#0,7051337#3,647314#-0,01420233#0,4745948#3,668964#-0,01603262#0,4074174#3,627725#0,05487924#0,3354176#3,615331#-0,08716509#0,333105#3,62529#0,08365424#-0,2157749#3,643294#-0,1104196#-0,2113482#3,650539#0,08563963#-0,5534744#3,673787#-0,08941105#-0,5559183#3,691889#0,08698468#-0,6166975#3,633439#-0,09646119#-0,6134727#3,661642#0  
frame37 #-0,02428751#1,029672#3,645099#-0,01466244#0,8314149#3,653936# 0,2180319#0,1934271#3,628196#-0,2226136#0,1759256#3,611716#0,2037597#0,2502591#3,666431#-0,2257308#0,2388316#3,642188#0,2084358#0,4903876#3,669681#-0,2203482#0,4821741#3,674072#0,141979#0,7052089#3,631472#-0,182729#0,7056973#3,647083#-0,01399783#0,4743879#3,669201#-0,01588248#0,4074042#3,62785#0,05513726#0,3354173#3,615673#-0,08713947#0,3331167#3,625256#0,08399464#-0,213946#3,641642#-0,1103622#-0,2114507#3,650088#0,08534275#-0,5531293#3,67291#-0,09076342#-0,5542324#3,692903#0,08619188#-0,6168575#3,631866#-0,09601104#-0,6120465#3,661998#0  
frame38 #-0,02315261#1,029182#3,644719#-0,01402754#0,8346272#3,655385# 0,2198733#0,1900373#3,626155#-0,2227968#0,1755309#3,612108#0,2056482#0,2466813#3,664262#-0,2259036#0,2382287#3,64248#0,2080292#0,489384#3,671662#-0,2197657#0,4740438#3,674532#0,1419871#0,7053255#3,63156#-0,1820585#0,7058457#3,646168#-0,01405175#0,474279#3,669405#-0,01583358#0,4073043#3,627883#0,05517412#0,3353702#3,615828#-0,08712204#0,3331036#3,625225#0,08359265#-0,2140063#3,64147#-0,1099585#-0,2112778#3,649149#0,08530211#-0,5526993#3,673457#-0,09078428#-0,5540186#3,692422#0,08614378#-0,6167246#3,63406#-0,0955328#-0,6132904#3,663515#0  
frame39 #-0,02429087#1,029659#3,6456#-0,01440084#0,8348216#3,655447# 0,2193731#0,1937157#3,626622#-0,2090761#0,1678214#3,586794#0,2052014#0,2501469#3,664587#-0,2121713#0,2302835#3,617052#0,2083473#0,4916714#3,670338#-0,2199359#0,4738121#3,674374#0,1414419#0,7071769#3,63108#-0,18184#0,7059589#3,646213#-0,01391559#0,4741718#3,669552#-0,0157219#0,4070563#3,627877#0,05526943#0,3353062#3,615753#-0,08689244#0,3328919#3,625398#0,0834282#-0,2142925#3,641468#-0,109785#-0,2116172#3,648785#0,08503221#-0,553215#3,673466#-0,08604027#-0,5559475#3,69053#0,08619304#-0,6167904#3,634101#-0,09598668#-0,6152032#3,662145#0  
frame40 #-0,02260306#1,029859#3,647713#-0,01395402#0,8360134#3,655524# 0,2205826#0,1950064#3,628277#-0,2211746#0,186435#3,616366#0,2064469#0,2512941#3,666144#-0,2242619#0,2487382#3,646547#0,2081218#0,4887697#3,674971#-0,220716#0,4772718#3,672794#0,1419984#0,7071962#3,630788#-0,181383#0,706009#3,646101#-0,0137882#0,4742555#3,669847#-0,01565916#0,407024#3,628083#0,05533582#0,335288#3,616063#-0,0868783#0,3328771#3,625724#0,08381557#-0,2138367#3,641369#-0,109475#-0,2118368#3,64855#0,08778848#-0,5533423#3,674687#-0,08664606#-0,556068#3,691108#0,0865076#-0,6169201#3,63436#-0,09625803#-0,6158172#3,662879#0  
frame41 #-0,02005252#1,03064#3,648235#-0,01419363#0,8351673#3,657407# 0,2138124#0,1801384#3,629913#-0,2213773#0,1869582#3,616961#0,2091139#0,2412817#3,661778#-0,2244561#0,2490917#3,647059#0,2108156#0,4756051#3,673755#-0,2202268#0,4708483#3,677057#0,1428695#0,7075037#3,631463#-0,1794934#0,7063139#3,645122#-0,01393557#0,4739817#3,670218#-0,01563072#0,4069794#3,628095#0,05533782#0,3352416#3,616011#-0,08678137#0,3329208#3,625693#0,08403026#-0,21383#3,641221#-0,1094716#-0,2119145#3,648506#0,08983602#-0,553156#3,676177#-0,0868629#-0,5564426#3,690997#0,08647323#-0,6169111#3,634376#-0,09635042#-0,6164801#3,662603#0  
frame42 #-0,01835998#1,029589#3,646099#-0,01441198#0,8352337#3,657211# 0,211346#0,1780244#3,631124#-0,2220856#0,1842972#3,615666#0,2084626#0,2396277#3,661886#-0,225156#0,2462588#3,645681#0,2150953#0,4665304#3,677562#-0,2201015#0,470778#3,676871#0,1430431#0,7073206#3,63142#-0,1791323#0,7064685#3,644715#-0,01393012#0,4738925#3,670501#-0,01553552#0,4067751#3,628177#0,05549786#0,3350094#3,616167#-0,08667053#0,3328283#3,625796#0,08334261#-0,2145849#3,641948#-0,1095568#-0,2118005#3,648173#0,09008192#-0,5532865#3,675078#-0,08693437#-0,5600333#3,691402#0,0866684#-0,6169685#3,634516#-0,1004903#-0,618693#3,661131#0  
frame43 #-0,01864384#1,029668#3,645798#-0,01361072#0,8359514#3,65691# 0,2115514#0,1738345#3,630399#-0,2221392#0,1854926#3,616479#0,2098787#0,2354983#3,66072#-0,2252015#0,2472911#3,646415#0,2191243#0,4530773#3,684388#-0,2194848#0,4699085#3,677406#0,1442368#0,7060334#3,630977#-0,178948#0,7067121#3,64505#-0,01370709#0,4739146#3,670799#-0,01544338#0,406681#3,62835#0,0555909#0,3348292#3,616223#-0,08670039#0,3326454#3,626493#0,08422693#-0,214706#3,642926#-0,1091927#-0,2117916#3,647992#0,08917654#-0,5530084#3,6764#-0,08757117#-0,5600168#3,691535#0,08503024#-0,6162823#3,637003#-0,1003399#-0,6188773#3,66066#0  
frame44 #-0,01817729#1,029583#3,645309#-0,01305626#0,8362081#3,657287# 0,2117288#0,1728655#3,63027#-0,1997245#0,1712104#3,568388#0,2105512#0,2344325#3,660323#-0,2027772#0,2328156#3,59823#0,2192711#0,4554997#3,682478#-0,2172638#0,4645058#3,679136#0,1438967#0,7066082#3,630851#-0,1784932#0,707001#3,647201#-0,01305254#0,4736408#3,671069#-0,01512395#0,4063105#3,628398#0,05573837#0,3346223#3,616148#-0,08640445#0,3325045#3,626593#0,08479702#-0,2129939#3,642577#-0,1090154#-0,2118358#3,648033#0,09005778#-0,5530238#3,675977#-0,08779189#-0,5600011#3,690886#0,08520576#-0,6158603#3,637321#-0,09752998#-0,6241367#3,670607#0  
frame45 #-0,01640248#1,028775#3,644423#-0,01255707#0,8367766#3,657453# 0,2117984#0,1724814#3,630366#-0,2015451#0,1675862#3,569281#0,2108936#0,2339148#3,660219#-0,2045884#0,229001#3,59903#0,2187491#0,4606044#3,680432#-0,2167272#0,4622655#3,680053#0,1448927#0,706522#3,631033#-0,1778155#0,7069419#3,646706#-0,01305419#0,4736028#3,671306#-0,01508389#0,4062494#3,628439#0,0557491#0,3345922#3,616156#-0,08638886#0,3324059#3,626662#0,08482474#-0,2130756#3,642411#-0,1085869#-0,2125995#3,647358#0,0725435#-0,557187#3,673048#-0,08832122#-0,5627381#3,69102#0,0857941#-0,6159958#3,636244#-0,09319257#-0,6273892#3,669693#0  
frame46 #-0,01611959#1,028853#3,643022#-0,01158895#0,8375033#3,655779# 0,2119598#0,1705839#3,630193#-0,224165#0,1747067#3,616153#0,2114765#0,2319767#3,65976#-0,2272009#0,2359728#3,645831#0,2187114#0,4606918#3,680709#-0,2167075#0,4402114#3,680833#0,1461184#0,707241#3,632871#-0,1763002#0,7079287#3,647366#-0,01297025#0,4738343#3,671282#-0,01494401#0,4062515#3,628482#0,05587237#0,3345354#3,616411#-0,08621762#0,3325611#3,626731#0,08516193#-0,2128391#3,64246#-0,1085089#-0,2129212#3,647247#0,0879363#-0,5527128#3,675914#-0,08854139#-0,5624073#3,691078#0,08559456#-0,6156632#3,634921#-0,09536467#-0,6278632#3,672003#0  
frame47 #-0,01626475#1,029413#3,641985#-0,0109697#0,8374674#3,65591# 0,2116539#0,1692082#3,629322#-0,2051199#0,1662033#3,580579#0,2114741#0,2305062#3,658609#-0,2081465#0,2272824#3,610166#0,2192077#0,45983#3,681191#-0,2166881#0,4403992#3,680827#0,1469826#0,7070498#3,633397#-0,1764617#0,707874#3,647746#-0,01268246#0,4738734#3,67123#-0,01474181#0,4062886#3,628409#0,05621358#0,3344534#3,616142#-0,08618902#0,3325292#3,626718#0,08514237#-0,2129386#3,642361#-0,1083249#-0,2128985#3,647274#0,08752749#-0,5525851#3,675138#-0,08859779#-0,561893#3,691187#0,0853432#-0,6166176#3,635073#-0,09322928#-0,6262207#3,667282#0  
frame48 #-0,01492843#1,030111#3,640386#-0,01062782#0,8380674#3,65421# 0,2117755#0,1665791#3,628817#-0,2234772#0,1718509#3,611375#0,2119066#0,227827#3,657861#-0,2264972#0,2327956#3,640898#0,2184825#0,4605073#3,681183#-0,2156394#0,4378128#3,680273#0,1477813#0,7070717#3,634231#-0,1762411#0,7085165#3,648304#-0,01266947#0,4742352#3,670979#-0,01472639#0,4063947#3,628398#0,05623372#0,3344655#3,616212#-0,08625913#0,3327016#3,626753#0,08503318#-0,2128431#3,642341#-0,1082798#-0,2128707#3,647177#0,0858929#-0,5520052#3,675439#-0,08998422#-0,5604136#3,691047#0,08517251#-0,6165478#3,635026#-0,09145084#-0,6252189#3,66729#0  
frame49 #-0,01616031#1,030678#3,639064#-0,01081124#0,8376791#3,654262# 0,2110368#0,1708635#3,631732#-0,223037#0,1774283#3,612621#0,2114953#0,2320668#3,66051#-0,2260502#0,2382358#3,642077#0,2183692#0,4605695#3,681008#-0,215136#0,4436499#3,682692#0,1478082#0,7071968#3,633989#-0,175751#0,7084595#3,649131#-0,01232287#0,47394#3,670923#-0,01444534#0,4060101#3,628544#0,05649569#0,334176#3,616087#-0,08574358#0,332162#3,627484#0,08500481#-0,2128055#3,642359#-0,1081725#-0,2120896#3,646831#0,08717525#-0,5519343#3,675183#-0,08999155#-0,5605332#3,691201#0,0853506#-0,6164404#3,634757#-0,09181876#-0,6254789#3,667136#0  
